,symbol,open_time,open,high,low,close,volume_coin,close_time,volume,num_of_trades,buy_volume_coin,buy_volume,ignore,date
365,BTCUSDT,1606370700000,17888.28,17888.28,17875.01,17876.32,112.689,1606370759999,2014961.61772,628,56.862,1016680.05026,0,1970-01-01 00:00:01.606370700
366,BTCUSDT,1606370760000,17876.32,17876.32,17841.55,17858.27,164.885,1606370819999,2943934.96968,859,77.746,1387997.03206,0,1970-01-01 00:00:01.606370760
367,BTCUSDT,1606370820000,17858.26,17879.3,17852.45,17877.93,106.344,1606370879999,1899778.10003,606,71.256,1272884.05742,0,1970-01-01 00:00:01.606370820
368,BTCUSDT,1606370880000,17877.93,17900.0,17875.75,17887.27,185.341,1606370939999,3315392.07904,740,99.261,1775448.28162,0,1970-01-01 00:00:01.606370880
369,BTCUSDT,1606370940000,17886.16,17888.49,17855.43,17862.39,130.120,1606370999999,2325241.06845,696,52.504,938200.49433,0,1970-01-01 00:00:01.606370940
370,BTCUSDT,1606371000000,17862.39,17878.06,17840.0,17876.43,175.074,1606371059999,3126559.3881,858,84.215,1504289.81183,0,1970-01-01 00:00:01.606371000
371,BTCUSDT,1606371060000,17876.44,17927.8,17876.44,17925.85,257.009,1606371119999,4601958.05967,974,177.311,3175029.62211,0,1970-01-01 00:00:01.606371060
372,BTCUSDT,1606371120000,17925.86,17932.06,17910.09,17930.37,244.493,1606371179999,4382418.73934,1031,125.769,2254369.88581,0,1970-01-01 00:00:01.606371120
373,BTCUSDT,1606371180000,17930.37,17936.61,17912.99,17934.92,292.122,1606371239999,5236821.83385,1069,171.558,3075564.96715,0,1970-01-01 00:00:01.606371180
374,BTCUSDT,1606371240000,17934.92,17969.0,17934.92,17967.95,321.670,1606371299999,5773430.06457,1285,249.025,4469938.96520,0,1970-01-01 00:00:01.606371240
375,BTCUSDT,1606371300000,17967.95,17979.66,17937.6,17945.64,466.185,1606371359999,8374219.86847,1819,271.244,4873085.22617,0,1970-01-01 00:00:01.606371300
376,BTCUSDT,1606371360000,17945.63,17970.0,17940.57,17964.11,255.758,1606371419999,4592832.54,1072,139.251,2500573.88876,0,1970-01-01 00:00:01.606371360
377,BTCUSDT,1606371420000,17964.12,17986.89,17948.01,17986.27,283.094,1606371479999,5086535.09554,1229,173.357,3114944.83043,0,1970-01-01 00:00:01.606371420
378,BTCUSDT,1606371480000,17986.13,17991.99,17978.35,17989.86,287.522,1606371539999,5171426.34317,1179,134.307,2415688.26853,0,1970-01-01 00:00:01.606371480
379,BTCUSDT,1606371540000,17989.9,17996.0,17981.15,17981.15,292.128,1606371599999,5255666.26984,1053,146.679,2639029.75904,0,1970-01-01 00:00:01.606371540
380,BTCUSDT,1606371600000,17981.07,17996.0,17979.0,17995.71,339.885,1606371659999,6115068.13913,912,284.065,5110993.64086,0,1970-01-01 00:00:01.606371600
381,BTCUSDT,1606371660000,17995.46,17996.0,17982.48,17982.49,177.856,1606371719999,3199728.9807,875,101.284,1822164.02622,0,1970-01-01 00:00:01.606371660
382,BTCUSDT,1606371720000,17982.48,17992.84,17973.43,17983.76,174.242,1606371779999,3133398.56273,761,112.328,2020044.85656,0,1970-01-01 00:00:01.606371720
383,BTCUSDT,1606371780000,17983.77,17983.77,17962.43,17967.35,295.711,1606371839999,5314828.65052,1106,107.218,1926826.43589,0,1970-01-01 00:00:01.606371780
384,BTCUSDT,1606371840000,17967.35,17994.84,17967.35,17992.5,155.809,1606371899999,2802448.93512,792,87.684,1576988.70562,0,1970-01-01 00:00:01.606371840
385,BTCUSDT,1606371900000,17992.49,18029.71,17990.0,18020.0,1171.643,1606371959999,21093741.37096,2471,1057.586,19040010.00354,0,1970-01-01 00:00:01.606371900
386,BTCUSDT,1606371960000,18017.97,18019.98,18000.0,18001.17,204.461,1606372019999,3682078.60095,947,91.078,1640271.84915,0,1970-01-01 00:00:01.606371960
387,BTCUSDT,1606372020000,18000.34,18005.97,17990.0,17994.15,307.021,1606372079999,5525688.73906,967,193.493,3482356.56751,0,1970-01-01 00:00:01.606372020
388,BTCUSDT,1606372080000,17994.14,17994.14,17964.99,17986.83,322.457,1606372139999,5797472.82733,1188,172.271,3097014.15304,0,1970-01-01 00:00:01.606372080
389,BTCUSDT,1606372140000,17986.01,18017.09,17967.55,17990.01,345.267,1606372199999,6213864.42749,1114,261.856,4712498.94124,0,1970-01-01 00:00:01.606372140
390,BTCUSDT,1606372200000,17990.01,17990.01,17970.79,17979.96,154.959,1606372259999,2786027.34018,776,81.999,1474227.41410,0,1970-01-01 00:00:01.606372200
391,BTCUSDT,1606372260000,17977.68,17979.12,17930.0,17947.12,508.314,1606372319999,9126796.94492,1601,122.459,2198436.39551,0,1970-01-01 00:00:01.606372260
392,BTCUSDT,1606372320000,17947.12,17960.97,17924.01,17925.02,455.972,1606372379999,8183171.13507,1528,247.382,4440048.84803,0,1970-01-01 00:00:01.606372320
393,BTCUSDT,1606372380000,17925.02,17944.38,17920.01,17928.0,337.100,1606372439999,6044589.50774,1275,200.150,3589117.34616,0,1970-01-01 00:00:01.606372380
394,BTCUSDT,1606372440000,17927.99,17954.0,17921.0,17938.64,168.882,1606372499999,3029942.09108,846,113.551,2037277.23777,0,1970-01-01 00:00:01.606372440
395,BTCUSDT,1606372500000,17938.63,17950.0,17925.67,17930.72,122.787,1606372559999,2202857.10376,676,68.887,1235927.91636,0,1970-01-01 00:00:01.606372500
396,BTCUSDT,1606372560000,17930.71,17936.88,17918.36,17920.25,251.533,1606372619999,4509811.0763,877,128.586,2305590.19850,0,1970-01-01 00:00:01.606372560
397,BTCUSDT,1606372620000,17920.25,17983.89,17915.23,17957.57,310.736,1606372679999,5578906.52664,1369,230.963,4146970.31826,0,1970-01-01 00:00:01.606372620
398,BTCUSDT,1606372680000,17957.58,17962.13,17933.14,17933.14,150.349,1606372739999,2698664.73623,913,85.522,1535017.85527,0,1970-01-01 00:00:01.606372680
399,BTCUSDT,1606372740000,17933.13,17949.99,17928.27,17939.74,212.172,1606372799999,3806583.11992,954,126.047,2261358.92317,0,1970-01-01 00:00:01.606372740
400,BTCUSDT,1606372800000,17939.73,17965.37,17936.9,17960.83,121.784,1606372859999,2186798.30043,868,86.796,1558473.55588,0,1970-01-01 00:00:01.606372800
401,BTCUSDT,1606372860000,17960.82,17965.87,17940.0,17942.1,145.050,1606372919999,2604075.99604,733,86.649,1555594.80777,0,1970-01-01 00:00:01.606372860
402,BTCUSDT,1606372920000,17942.1,17957.38,17942.1,17949.83,103.319,1606372979999,1854522.11127,681,83.200,1493382.78597,0,1970-01-01 00:00:01.606372920
403,BTCUSDT,1606372980000,17952.04,17971.59,17948.5,17970.59,96.577,1606373039999,1734629.07934,604,58.149,1044400.75163,0,1970-01-01 00:00:01.606372980
404,BTCUSDT,1606373040000,17970.6,17986.06,17960.0,17972.43,155.880,1606373099999,2801784.0641,635,108.535,1950688.48581,0,1970-01-01 00:00:01.606373040
405,BTCUSDT,1606373100000,17972.42,17989.97,17972.42,17979.78,118.778,1606373159999,2136180.09426,851,60.215,1082915.70665,0,1970-01-01 00:00:01.606373100
406,BTCUSDT,1606373160000,17979.79,17999.4,17975.0,17993.44,152.033,1606373219999,2734957.51351,707,88.311,1588651.36027,0,1970-01-01 00:00:01.606373160
407,BTCUSDT,1606373220000,17993.43,17995.0,17922.77,17941.3,433.148,1606373279999,7777294.75108,1343,88.343,1586742.31778,0,1970-01-01 00:00:01.606373220
408,BTCUSDT,1606373280000,17941.68,17957.64,17911.01,17911.8,349.970,1606373339999,6275367.16186,1239,149.554,2681849.31451,0,1970-01-01 00:00:01.606373280
409,BTCUSDT,1606373340000,17911.79,17932.13,17898.51,17899.22,365.902,1606373399999,6554214.47712,1241,162.249,2906661.72420,0,1970-01-01 00:00:01.606373340
410,BTCUSDT,1606373400000,17898.51,17920.0,17889.1,17903.0,275.248,1606373459999,4927774.31939,1283,141.495,2533658.16255,0,1970-01-01 00:00:01.606373400
411,BTCUSDT,1606373460000,17903.0,17915.5,17888.88,17896.72,213.019,1606373519999,3813623.43522,1001,137.373,2459477.30321,0,1970-01-01 00:00:01.606373460
412,BTCUSDT,1606373520000,17896.73,17905.63,17880.0,17894.8,161.755,1606373579999,2894366.27617,928,66.855,1196343.62357,0,1970-01-01 00:00:01.606373520
413,BTCUSDT,1606373580000,17894.76,17910.0,17886.24,17895.76,125.330,1606373639999,2242920.32658,699,58.981,1055548.29602,0,1970-01-01 00:00:01.606373580
414,BTCUSDT,1606373640000,17895.76,17914.08,17890.0,17906.95,118.994,1606373699999,2130607.25967,650,74.205,1328663.14754,0,1970-01-01 00:00:01.606373640
415,BTCUSDT,1606373700000,17906.91,17915.0,17883.21,17910.1,194.256,1606373759999,3476421.9522,950,104.753,1874710.51126,0,1970-01-01 00:00:01.606373700
416,BTCUSDT,1606373760000,17910.11,17947.3,17905.13,17947.3,225.433,1606373819999,4041987.70769,1025,173.423,3109328.76055,0,1970-01-01 00:00:01.606373760
417,BTCUSDT,1606373820000,17947.29,17967.1,17940.81,17958.13,205.007,1606373879999,3681415.44194,829,115.902,2081236.20331,0,1970-01-01 00:00:01.606373820
418,BTCUSDT,1606373880000,17958.13,17963.04,17951.0,17956.84,117.085,1606373939999,2102505.25299,594,62.128,1115610.15780,0,1970-01-01 00:00:01.606373880
419,BTCUSDT,1606373940000,17956.83,17975.65,17953.0,17970.53,119.335,1606373999999,2143730.41472,550,63.067,1132903.38689,0,1970-01-01 00:00:01.606373940
420,BTCUSDT,1606374000000,17970.54,17970.54,17941.81,17952.07,136.824,1606374059999,2456429.57913,652,42.929,770776.81780,0,1970-01-01 00:00:01.606374000
421,BTCUSDT,1606374060000,17952.06,17957.52,17940.81,17947.65,120.857,1606374119999,2168968.81752,592,59.537,1068506.65278,0,1970-01-01 00:00:01.606374060
422,BTCUSDT,1606374120000,17947.64,17947.65,17914.0,17914.01,251.777,1606374179999,4513966.363,1068,66.432,1190905.04336,0,1970-01-01 00:00:01.606374120
423,BTCUSDT,1606374180000,17914.01,17930.01,17891.41,17897.27,174.458,1606374239999,3123567.51067,883,87.369,1564526.53518,0,1970-01-01 00:00:01.606374180
424,BTCUSDT,1606374240000,17897.27,17908.96,17879.61,17880.2,197.106,1606374299999,3526602.76535,913,114.531,2049306.79720,0,1970-01-01 00:00:01.606374240
425,BTCUSDT,1606374300000,17880.01,17894.11,17866.5,17870.0,259.250,1606374359999,4634829.86349,1150,132.467,2368342.27099,0,1970-01-01 00:00:01.606374300
426,BTCUSDT,1606374360000,17870.01,17888.64,17866.5,17875.85,264.750,1606374419999,4733097.18733,1058,133.794,2392229.83136,0,1970-01-01 00:00:01.606374360
427,BTCUSDT,1606374420000,17875.84,17893.05,17870.96,17881.61,165.715,1606374479999,2962855.19439,927,96.255,1721035.71004,0,1970-01-01 00:00:01.606374420
428,BTCUSDT,1606374480000,17881.61,17898.99,17861.47,17898.99,147.260,1606374539999,2632751.92668,745,92.859,1660286.81111,0,1970-01-01 00:00:01.606374480
429,BTCUSDT,1606374540000,17899.0,17912.56,17879.27,17894.37,155.532,1606374599999,2783307.30791,909,91.293,1633676.25218,0,1970-01-01 00:00:01.606374540
430,BTCUSDT,1606374600000,17894.97,17894.97,17867.0,17868.14,122.247,1606374659999,2185902.08846,659,61.283,1095831.74247,0,1970-01-01 00:00:01.606374600
431,BTCUSDT,1606374660000,17868.09,17891.0,17864.79,17866.93,157.118,1606374719999,2808714.14317,857,93.678,1674583.19939,0,1970-01-01 00:00:01.606374660
432,BTCUSDT,1606374720000,17866.93,17878.61,17840.0,17851.38,318.998,1606374779999,5694899.64849,1302,105.556,1884701.61532,0,1970-01-01 00:00:01.606374720
433,BTCUSDT,1606374780000,17851.4,17857.43,17830.48,17848.54,237.325,1606374839999,4234366.09458,921,110.775,1976543.68544,0,1970-01-01 00:00:01.606374780
434,BTCUSDT,1606374840000,17849.35,17850.0,17812.3,17834.16,375.481,1606374899999,6695824.17785,1684,135.532,2416953.32757,0,1970-01-01 00:00:01.606374840
435,BTCUSDT,1606374900000,17834.15,17857.76,17804.0,17857.76,344.289,1606374959999,6138259.02034,1623,184.969,3298363.82163,0,1970-01-01 00:00:01.606374900
436,BTCUSDT,1606374960000,17855.74,17862.9,17817.44,17857.25,252.343,1606375019999,4503549.65844,1316,154.217,2752084.18316,0,1970-01-01 00:00:01.606374960
437,BTCUSDT,1606375020000,17857.83,17878.08,17850.0,17863.28,193.209,1606375079999,3451912.76456,976,127.577,2279244.08932,0,1970-01-01 00:00:01.606375020
438,BTCUSDT,1606375080000,17863.29,17878.0,17858.94,17859.98,92.638,1606375139999,1655162.19982,710,54.276,969781.06669,0,1970-01-01 00:00:01.606375080
439,BTCUSDT,1606375140000,17859.98,17875.0,17851.0,17870.03,187.647,1606375199999,3352563.5495,776,145.393,2597708.12020,0,1970-01-01 00:00:01.606375140
440,BTCUSDT,1606375200000,17871.49,17877.43,17851.0,17851.36,109.681,1606375259999,1959079.96285,700,50.251,897572.60438,0,1970-01-01 00:00:01.606375200
441,BTCUSDT,1606375260000,17851.35,17870.9,17836.04,17851.15,136.737,1606375319999,2440982.48618,699,59.968,1070501.22277,0,1970-01-01 00:00:01.606375260
442,BTCUSDT,1606375320000,17851.14,17867.5,17835.47,17859.24,166.364,1606375379999,2969725.61684,760,108.538,1937438.35503,0,1970-01-01 00:00:01.606375320
443,BTCUSDT,1606375380000,17859.24,17865.34,17851.38,17859.06,100.940,1606375439999,1802705.43951,497,41.702,744770.94449,0,1970-01-01 00:00:01.606375380
444,BTCUSDT,1606375440000,17857.53,17879.56,17856.24,17871.98,136.597,1606375499999,2441107.69085,718,59.344,1060487.80130,0,1970-01-01 00:00:01.606375440
445,BTCUSDT,1606375500000,17871.98,17881.73,17861.8,17862.01,119.558,1606375559999,2137403.18573,658,64.460,1152379.10179,0,1970-01-01 00:00:01.606375500
446,BTCUSDT,1606375560000,17862.01,17862.01,17830.0,17832.88,189.272,1606375619999,3376794.43993,933,118.529,2114629.69888,0,1970-01-01 00:00:01.606375560
447,BTCUSDT,1606375620000,17836.21,17836.86,17810.0,17829.08,177.104,1606375679999,3156409.91001,853,76.753,1367925.98342,0,1970-01-01 00:00:01.606375620
448,BTCUSDT,1606375680000,17829.07,17829.08,17812.0,17812.04,89.006,1606375739999,1586028.27023,632,40.031,713295.13315,0,1970-01-01 00:00:01.606375680
449,BTCUSDT,1606375740000,17812.04,17813.62,17737.11,17769.84,1313.559,1606375799999,23344696.51127,4896,382.882,6804027.60695,0,1970-01-01 00:00:01.606375740
450,BTCUSDT,1606375800000,17769.85,17818.77,17766.67,17799.86,382.353,1606375859999,6806041.79375,1700,245.863,4376164.24126,0,1970-01-01 00:00:01.606375800
451,BTCUSDT,1606375860000,17799.87,17807.01,17767.85,17775.94,273.924,1606375919999,4873135.34981,1060,99.311,1766797.98336,0,1970-01-01 00:00:01.606375860
452,BTCUSDT,1606375920000,17775.94,17786.33,17765.0,17765.0,207.528,1606375979999,3688034.97721,1282,80.328,1427734.33485,0,1970-01-01 00:00:01.606375920
453,BTCUSDT,1606375980000,17765.0,17768.72,17730.07,17743.6,563.177,1606376039999,9997514.89319,2272,242.309,4301956.21685,0,1970-01-01 00:00:01.606375980
454,BTCUSDT,1606376040000,17743.59,17766.3,17740.0,17765.5,285.403,1606376099999,5067241.15964,1501,174.468,3097673.04734,0,1970-01-01 00:00:01.606376040
455,BTCUSDT,1606376100000,17765.5,17765.5,17722.0,17741.0,226.719,1606376159999,4022149.33058,1381,91.455,1622413.05233,0,1970-01-01 00:00:01.606376100
456,BTCUSDT,1606376160000,17739.88,17749.76,17722.0,17733.82,329.554,1606376219999,5844707.88177,1591,199.119,3531403.47545,0,1970-01-01 00:00:01.606376160
457,BTCUSDT,1606376220000,17733.82,17739.0,17673.0,17695.1,1017.974,1606376279999,18017383.60138,3994,275.952,4884876.57348,0,1970-01-01 00:00:01.606376220
458,BTCUSDT,1606376280000,17695.09,17718.64,17686.24,17694.7,438.808,1606376339999,7768756.75084,2011,220.267,3899627.02103,0,1970-01-01 00:00:01.606376280
459,BTCUSDT,1606376340000,17693.0,17699.41,17656.19,17662.38,431.330,1606376399999,7622452.30077,2498,183.406,3241534.51747,0,1970-01-01 00:00:01.606376340
460,BTCUSDT,1606376400000,17662.58,17677.4,17650.0,17658.01,692.196,1606376459999,12224650.54661,2370,269.273,4756267.61330,0,1970-01-01 00:00:01.606376400
461,BTCUSDT,1606376460000,17658.02,17658.13,17626.9,17626.91,657.409,1606376519999,11598739.44839,2476,189.114,3336413.62535,0,1970-01-01 00:00:01.606376460
462,BTCUSDT,1606376520000,17626.9,17626.91,17527.78,17547.37,2217.952,1606376579999,38979223.45649,7986,703.471,12358279.03239,0,1970-01-01 00:00:01.606376520
463,BTCUSDT,1606376580000,17547.71,17666.91,17539.32,17648.77,1595.907,1606376639999,28093403.42167,5937,1156.173,20354252.99462,0,1970-01-01 00:00:01.606376580
464,BTCUSDT,1606376640000,17646.33,17693.78,17629.41,17662.83,888.343,1606376699999,15697374.20246,3753,515.419,9108579.55273,0,1970-01-01 00:00:01.606376640
465,BTCUSDT,1606376700000,17662.83,17749.0,17662.83,17747.01,915.933,1606376759999,16221528.51055,3534,646.689,11452996.65651,0,1970-01-01 00:00:01.606376700
466,BTCUSDT,1606376760000,17743.1,17758.22,17691.89,17711.36,735.735,1606376819999,13038127.21033,3046,331.674,5878558.93210,0,1970-01-01 00:00:01.606376760
467,BTCUSDT,1606376820000,17711.36,17759.44,17711.36,17753.86,430.492,1606376879999,7636251.86657,1996,243.128,4312555.99694,0,1970-01-01 00:00:01.606376820
468,BTCUSDT,1606376880000,17753.86,17754.85,17715.84,17720.95,273.794,1606376939999,4854940.47536,1514,109.648,1944511.22826,0,1970-01-01 00:00:01.606376880
469,BTCUSDT,1606376940000,17720.94,17731.51,17690.0,17702.57,373.877,1606376999999,6621314.09019,1633,127.757,2262200.82249,0,1970-01-01 00:00:01.606376940
470,BTCUSDT,1606377000000,17702.57,17704.69,17623.21,17666.09,760.130,1606377059999,13426158.58683,3566,232.185,4101206.38978,0,1970-01-01 00:00:01.606377000
471,BTCUSDT,1606377060000,17665.77,17681.7,17643.94,17664.04,377.692,1606377119999,6672514.85813,1877,196.018,3463240.61143,0,1970-01-01 00:00:01.606377060
472,BTCUSDT,1606377120000,17664.03,17665.59,17581.27,17585.36,732.729,1606377179999,12903655.56379,2832,191.702,3376554.71842,0,1970-01-01 00:00:01.606377120
473,BTCUSDT,1606377180000,17585.37,17605.0,17570.46,17596.59,699.417,1606377239999,12298961.58239,3020,398.012,6999058.05569,0,1970-01-01 00:00:01.606377180
474,BTCUSDT,1606377240000,17596.57,17650.0,17536.24,17566.29,786.597,1606377299999,13845193.78363,3732,372.636,6563767.34514,0,1970-01-01 00:00:01.606377240
475,BTCUSDT,1606377300000,17569.29,17585.14,17516.0,17516.0,1167.476,1606377359999,20473916.53276,4947,347.108,6089626.20671,0,1970-01-01 00:00:01.606377300
476,BTCUSDT,1606377360000,17516.0,17581.28,17516.0,17516.01,826.254,1606377419999,14493182.64962,4287,359.943,6315384.16045,0,1970-01-01 00:00:01.606377360
477,BTCUSDT,1606377420000,17516.0,17603.42,17516.0,17595.7,670.740,1606377479999,11773692.14561,2953,400.097,7024390.93538,0,1970-01-01 00:00:01.606377420
478,BTCUSDT,1606377480000,17592.56,17626.17,17551.69,17592.21,713.818,1606377539999,12557343.26701,3316,354.191,6231427.05837,0,1970-01-01 00:00:01.606377480
479,BTCUSDT,1606377540000,17592.22,17719.4,17592.22,17646.21,1057.547,1606377599999,18672585.62021,4857,607.337,10723588.52634,0,1970-01-01 00:00:01.606377540
480,BTCUSDT,1606377600000,17646.2,17646.21,17590.92,17602.76,719.407,1606377659999,12678527.23036,3977,267.290,4711129.16648,0,1970-01-01 00:00:01.606377600
481,BTCUSDT,1606377660000,17605.2,17618.1,17548.44,17597.22,712.402,1606377719999,12525531.96503,3758,274.960,4834949.89078,0,1970-01-01 00:00:01.606377660
482,BTCUSDT,1606377720000,17597.22,17597.22,17541.0,17556.73,459.674,1606377779999,8071932.25735,2253,179.624,3154476.52538,0,1970-01-01 00:00:01.606377720
483,BTCUSDT,1606377780000,17555.46,17558.49,17508.0,17508.0,862.641,1606377839999,15116279.33077,3156,250.706,4394969.82535,0,1970-01-01 00:00:01.606377780
484,BTCUSDT,1606377840000,17508.0,17566.41,17460.0,17497.41,2106.597,1606377899999,36874657.75019,6268,610.926,10698921.43486,0,1970-01-01 00:00:01.606377840
485,BTCUSDT,1606377900000,17496.2,17501.23,17364.68,17424.12,2038.417,1606377959999,35530906.72299,9310,636.561,11098646.24221,0,1970-01-01 00:00:01.606377900
486,BTCUSDT,1606377960000,17420.75,17422.27,17316.12,17404.8,2259.947,1606378019999,39261619.98758,10233,1064.668,18503319.67765,0,1970-01-01 00:00:01.606377960
487,BTCUSDT,1606378020000,17405.4,17460.46,17370.73,17401.73,1655.903,1606378079999,28845214.37791,7719,931.718,16232384.09686,0,1970-01-01 00:00:01.606378020
488,BTCUSDT,1606378080000,17397.21,17459.5,17376.22,17390.0,1097.004,1606378139999,19098284.29348,4999,529.825,9223515.21022,0,1970-01-01 00:00:01.606378080
489,BTCUSDT,1606378140000,17393.15,17431.79,17386.33,17426.99,1045.006,1606378199999,18193200.19335,4297,504.304,8780334.57188,0,1970-01-01 00:00:01.606378140
490,BTCUSDT,1606378200000,17426.99,17434.0,17335.0,17353.5,871.502,1606378259999,15145339.66646,4422,279.287,4855283.27905,0,1970-01-01 00:00:01.606378200
491,BTCUSDT,1606378260000,17353.51,17388.14,17276.0,17282.15,1080.863,1606378319999,18733566.43502,4717,275.690,4782322.73763,0,1970-01-01 00:00:01.606378260
492,BTCUSDT,1606378320000,17284.14,17403.7,17255.0,17379.02,2018.434,1606378379999,34995020.84019,8727,1131.596,19625919.73003,0,1970-01-01 00:00:01.606378320
493,BTCUSDT,1606378380000,17379.01,17416.0,17350.0,17408.49,950.724,1606378439999,16529021.82689,3560,616.612,10719551.55737,0,1970-01-01 00:00:01.606378380
494,BTCUSDT,1606378440000,17408.47,17438.0,17405.63,17438.0,556.696,1606378499999,9697513.41448,3367,340.227,5927086.44449,0,1970-01-01 00:00:01.606378440
495,BTCUSDT,1606378500000,17436.59,17440.75,17333.27,17420.17,978.860,1606378559999,17031469.0945,5357,442.873,7706656.11813,0,1970-01-01 00:00:01.606378500
496,BTCUSDT,1606378560000,17420.17,17495.0,17415.57,17493.09,774.241,1606378619999,13515652.53187,3481,568.323,9922972.95476,0,1970-01-01 00:00:01.606378560
497,BTCUSDT,1606378620000,17493.16,17533.0,17460.95,17468.05,1079.410,1606378679999,18890701.10982,4903,629.178,11014706.93585,0,1970-01-01 00:00:01.606378620
498,BTCUSDT,1606378680000,17467.22,17538.0,17456.86,17523.2,744.184,1606378739999,13033359.00524,4009,436.384,7642035.87201,0,1970-01-01 00:00:01.606378680
499,BTCUSDT,1606378740000,17523.19,17549.59,17510.69,17530.0,449.407,1606378799999,7879242.93506,2514,236.496,4146624.72583,0,1970-01-01 00:00:01.606378740
500,BTCUSDT,1606378800000,17531.07,17533.52,17496.37,17506.41,481.368,1606378859999,8429920.16124,2313,186.305,3262989.20764,0,1970-01-01 00:00:01.606378800
501,BTCUSDT,1606378860000,17506.42,17510.3,17454.0,17478.99,483.283,1606378919999,8450374.16468,2201,130.910,2288773.53676,0,1970-01-01 00:00:01.606378860
502,BTCUSDT,1606378920000,17479.0,17486.71,17427.4,17427.4,459.828,1606378979999,8027147.79253,2188,148.049,2584773.36361,0,1970-01-01 00:00:01.606378920
503,BTCUSDT,1606378980000,17430.0,17437.35,17345.29,17354.77,1700.146,1606379039999,29569022.22575,5964,541.874,9428734.32354,0,1970-01-01 00:00:01.606378980
504,BTCUSDT,1606379040000,17354.78,17388.16,17312.0,17312.0,1220.796,1606379099999,21165659.67083,4690,429.926,7457453.48120,0,1970-01-01 00:00:01.606379040
505,BTCUSDT,1606379100000,17312.01,17313.39,17140.0,17203.18,3713.705,1606379159999,63979170.14462,11677,925.531,15943097.94567,0,1970-01-01 00:00:01.606379100
506,BTCUSDT,1606379160000,17201.08,17354.53,17168.51,17300.0,2409.756,1606379219999,41597748.72902,9631,1423.735,24585045.58440,0,1970-01-01 00:00:01.606379160
507,BTCUSDT,1606379220000,17300.0,17300.52,17164.96,17180.5,1918.572,1606379279999,33057259.3745,8014,633.915,10917933.04889,0,1970-01-01 00:00:01.606379220
508,BTCUSDT,1606379280000,17180.5,17208.41,16860.0,17021.46,7576.773,1606379339999,128972757.42276,21751,2556.903,43538839.84497,0,1970-01-01 00:00:01.606379280
509,BTCUSDT,1606379340000,17025.5,17113.68,17000.0,17075.29,3065.568,1606379399999,52300676.64466,13897,1582.406,27002482.71036,0,1970-01-01 00:00:01.606379340
510,BTCUSDT,1606379400000,17073.01,17084.56,16711.0,16800.1,6130.120,1606379459999,103315789.19311,21613,2295.871,38699800.49805,0,1970-01-01 00:00:01.606379400
511,BTCUSDT,1606379460000,16795.39,16884.84,16658.61,16672.27,4344.453,1606379519999,72912896.8699,16081,1610.595,27071558.48671,0,1970-01-01 00:00:01.606379460
512,BTCUSDT,1606379520000,16666.69,16728.0,16406.94,16704.0,8929.393,1606379579999,147898150.03546,27510,3715.055,61568449.88875,0,1970-01-01 00:00:01.606379520
513,BTCUSDT,1606379580000,16704.0,16999.0,16537.7,16891.27,6655.814,1606379639999,111620252.86416,22739,3139.137,52671735.87929,0,1970-01-01 00:00:01.606379580
514,BTCUSDT,1606379640000,16893.7,16896.31,16769.82,16858.7,2790.127,1606379699999,46979646.64446,13690,1373.159,23121844.94296,0,1970-01-01 00:00:01.606379640
515,BTCUSDT,1606379700000,16858.7,17019.01,16832.05,16918.4,3193.527,1606379759999,54072973.94843,12332,1635.279,27692138.19704,0,1970-01-01 00:00:01.606379700
516,BTCUSDT,1606379760000,16920.0,16988.67,16850.0,16910.84,2076.224,1606379819999,35122603.20187,9380,981.096,16599357.37332,0,1970-01-01 00:00:01.606379760
517,BTCUSDT,1606379820000,16910.52,16914.7,16759.72,16784.65,1731.685,1606379879999,29148682.51266,6691,564.996,9510489.08381,0,1970-01-01 00:00:01.606379820
518,BTCUSDT,1606379880000,16784.64,16897.44,16766.35,16864.81,1267.485,1606379939999,21355032.56711,6420,717.752,12092587.24659,0,1970-01-01 00:00:01.606379880
519,BTCUSDT,1606379940000,16864.82,16864.82,16760.0,16775.0,1408.450,1606379999999,23662433.66971,6763,619.965,10416747.03451,0,1970-01-01 00:00:01.606379940
520,BTCUSDT,1606380000000,16775.01,16836.77,16754.56,16814.08,1337.169,1606380059999,22461738.6332,6314,761.338,12794288.17979,0,1970-01-01 00:00:01.606380000
521,BTCUSDT,1606380060000,16820.21,16892.45,16785.33,16862.29,898.048,1606380119999,15113790.1468,4493,521.368,8779350.34682,0,1970-01-01 00:00:01.606380060
522,BTCUSDT,1606380120000,16860.75,16944.66,16860.75,16917.02,1508.888,1606380179999,25510934.88447,6326,624.063,10553247.09742,0,1970-01-01 00:00:01.606380120
523,BTCUSDT,1606380180000,16918.75,16919.73,16880.32,16902.92,619.642,1606380239999,10472115.2009,3279,253.422,4283305.55416,0,1970-01-01 00:00:01.606380180
524,BTCUSDT,1606380240000,16905.06,16907.73,16821.1,16838.46,726.936,1606380299999,12253492.67975,3645,290.321,4893385.09757,0,1970-01-01 00:00:01.606380240
525,BTCUSDT,1606380300000,16838.55,16838.57,16754.07,16789.35,1157.103,1606380359999,19436959.03435,5010,422.410,7098844.05319,0,1970-01-01 00:00:01.606380300
526,BTCUSDT,1606380360000,16784.91,16820.99,16700.0,16720.65,1168.735,1606380419999,19603044.82569,5410,497.620,8351373.58528,0,1970-01-01 00:00:01.606380360
